antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({71}),frozenset({6}),0.20217560217560218,0.23667443667443666,0.05112665112665113,0.2528823981552652,1.068482095948215,1.0,0.003276854372425475,1.0216939895952242,0.08033457147830264,0.13186372745490985,0.021233353446484454,0.23445170465872256
frozenset({72}),frozenset({38}),0.2341880341880342,0.2435120435120435,0.05920745920745921,0.2528201725282017,1.0382245119457423,1.0,0.0021798524362626956,1.0124576824399205,0.04807602174728166,0.1414779056813962,0.012304398155089994,0.24797996501330316
frozenset({44}),frozenset({31}),0.20777000777000776,0.2331002331002331,0.052525252525252523,0.25280478683620045,1.0845325355273,1.0,0.004094015282826477,1.026371359704693,0.09838525840276163,0.13525410164065627,0.0256937797955319,0.2390690600847669
frozenset({6}),frozenset({14}),0.23667443667443666,0.2456876456876457,0.05982905982905983,0.2527905449770191,1.028910282686349,1.0,0.0016810746880676977,1.0095059012457959,0.03680993273827155,0.14159617506436192,0.009416389972624168,0.24815365326017302
frozenset({74}),frozenset({17}),0.25205905205905205,0.24584304584304584,0.06371406371406371,0.2527743526510481,1.0281940324333088,1.0,0.0017470986235555014,1.0092760558107092,0.03666188625318627,0.14674302075876877,0.009190801423757358,0.25596998289948103
frozenset({58}),frozenset({20}),0.1703185703185703,0.2275058275058275,0.043045843045843045,0.2527372262773723,1.1109044064855809,1.0,0.004297375765907233,1.0337650953035569,0.12032635000402321,0.12133158125273762,0.032662251276381116,0.22097243827529817
frozenset({58}),frozenset({14}),0.1703185703185703,0.2456876456876457,0.043045843045843045,0.2527372262773723,1.028693264449646,1.0,0.0012006744873877748,1.0094338709723325,0.033618837746627085,0.11541666666666665,0.009345704799112174,0.21397139618738947
frozenset({58}),frozenset({46}),0.1703185703185703,0.245998445998446,0.043045843045843045,0.2527372262773723,1.027393588815471,1.0,0.0011477394227977014,1.0090179526076961,0.03213665804991954,0.11532056619483762,0.008937355955253617,0.21386071673944418
frozenset({58}),frozenset({32}),0.1703185703185703,0.22874902874902875,0.043045843045843045,0.2527372262773723,1.1048668825372898,1.0,0.004085635507546932,1.0321014218450115,0.11439763121719283,0.12090790048013968,0.03110297221335696,0.2204582870517296
frozenset({20}),frozenset({91}),0.2275058275058275,0.24895104895104894,0.057498057498057496,0.2527322404371585,1.0151884938908333,1.0,0.0008602430980053366,1.0050600222446657,0.019367466440489995,0.13724035608308605,0.005034547323218463,0.2418467694070936
frozenset({35}),frozenset({87}),0.213986013986014,0.2463092463092463,0.05407925407925408,0.25272331154684097,1.0260407001917486,1.0,0.0013725202536391395,1.0085832534812127,0.032289237943306036,0.1331293037490436,0.008510208206994156,0.23614083558414606
frozenset({9}),frozenset({17}),0.25703185703185705,0.24584304584304584,0.06495726495726496,0.25272067714631197,1.0279757000230831,1.0,0.0017677703458589267,1.0092035616307462,0.03662924114492279,0.1483321504613201,0.009119628567178559,0.2584715901534341
frozenset({32}),frozenset({85}),0.22874902874902875,0.23574203574203575,0.05780885780885781,0.25271739130434784,1.072008182625892,1.0,0.0038830960975483123,1.0227161121706576,0.08709395765221781,0.14214749713412306,0.022211552062520998,0.24896911094551605
frozenset({32}),frozenset({82}),0.22874902874902875,0.24957264957264957,0.05780885780885781,0.25271739130434784,1.0126005062537224,1.0,0.0007193566167925172,1.0042082362082363,0.016134448683700307,0.13747228381374724,0.004190601168663974,0.24217438681033082
frozenset({32}),frozenset({59}),0.22874902874902875,0.25097125097125095,0.05780885780885781,0.25271739130434784,1.0069575312962715,1.0,0.00039942790525542005,1.0023366532457443,0.008958768001490801,0.13701657458563538,0.002331206025617944,0.24152897428994485
frozenset({27}),frozenset({46}),0.21647241647241647,0.245998445998446,0.0547008547008547,0.25269203158650394,1.0272098693993386,1.0,0.0014489766471118479,1.0089569305707635,0.03380749432043568,0.13414634146341464,0.008877416170476675,0.23752731711984704
frozenset({18}),frozenset({5}),0.1881895881895882,0.24677544677544677,0.04755244755244755,0.2526837324525186,1.0239419510906531,1.0,0.0011118778484745795,1.0079060043700927,0.028802460238817176,0.1227436823104693,0.007843989752827943,0.222689473279156
frozenset({18}),frozenset({52}),0.1881895881895882,0.24195804195804196,0.04755244755244755,0.2526837324525186,1.0443287208297733,1.0,0.0020184632772045283,1.0143522775566975,0.05228695613007817,0.12428919577579203,0.01414920425009368,0.2246077621800165
frozenset({40}),frozenset({97}),0.24786324786324787,0.24055944055944056,0.06262626262626263,0.2526645768025078,1.0503207698476342,1.0,0.0030004183850337665,1.0161977284460504,0.06369839837581766,0.1470802919708029,0.01593954404013459,0.2565002470575847
frozenset({22}),frozenset({74}),0.22268842268842268,0.25205905205905205,0.05625485625485625,0.2526168876482903,1.0022131146835687,1.0,0.00012422352748693577,1.0007463850601108,0.0028408526092326652,0.1344225770516153,0.0007458283849466663,0.23789907267741273
frozenset({97}),frozenset({46}),0.24055944055944056,0.245998445998446,0.06076146076146076,0.25258397932816534,1.0267706298021124,1.0,0.0015842122135828404,1.0088110679294775,0.034331388092109234,0.1427007299270073,0.008734111083417961,0.24979167380811299
frozenset({60}),frozenset({17}),0.22703962703962705,0.24584304584304584,0.057342657342657345,0.25256673511293637,1.0273495198810023,1.0,0.0015265439041662818,1.0089957051495513,0.03444088120012684,0.13799551234106208,0.008915503905160842,0.2429078934730295
frozenset({5}),frozenset({2}),0.24677544677544677,0.24304584304584304,0.06231546231546232,0.25251889168765745,1.0389763861957007,1.0,0.0023377158109092883,1.0126732950658814,0.04980482567050507,0.14576517629952745,0.01251469267297799,0.2544563767901203
frozenset({5}),frozenset({72}),0.24677544677544677,0.2341880341880342,0.06231546231546232,0.25251889168765745,1.078274099542187,1.0,0.004523605549246579,1.0245235060736324,0.09637501048287068,0.14884929472902747,0.023936499190356276,0.2593052321742866
frozenset({56}),frozenset({79}),0.22035742035742037,0.24553224553224554,0.055633255633255635,0.2524682651622003,1.0282489153916194,1.0,0.0015284033932052576,1.009278562108751,0.0352377336051837,0.13560606060606062,0.009193261857622816,0.2395252718216065
frozenset({29}),frozenset({41}),0.2055944055944056,0.20621600621600622,0.051903651903651905,0.2524565381708239,1.2242334763596472,1.0,0.009506794681619857,1.0618566468920363,0.23056527789491438,0.1442141623488774,0.05825329348654109,0.2520760460258792
frozenset({29}),frozenset({36}),0.2055944055944056,0.2114996114996115,0.051903651903651905,0.2524565381708239,1.1936501272073856,1.0,0.008420514993941572,1.0547886895712983,0.204220080964831,0.1421276595744681,0.05194281102271422,0.2489321632808565
frozenset({29}),frozenset({33}),0.2055944055944056,0.21072261072261073,0.051903651903651905,0.2524565381708239,1.1980514919832241,1.0,0.008580262006835433,1.0558280950596421,0.20809437463101962,0.14243070362473348,0.05287612189983302,0.2493846112683028
frozenset({29}),frozenset({34}),0.2055944055944056,0.21072261072261073,0.051903651903651905,0.2524565381708239,1.1980514919832241,1.0,0.008580262006835433,1.0558280950596421,0.20809437463101962,0.14243070362473348,0.05287612189983302,0.2493846112683028
frozenset({29}),frozenset({35}),0.2055944055944056,0.213986013986014,0.051903651903651905,0.2524565381708239,1.1797805541969875,1.0,0.007909324552681195,1.051462592008598,0.19182234123302686,0.1411665257819104,0.04894381635611939,0.247506409971396
frozenset({24}),frozenset({25}),0.20621600621600622,0.2386946386946387,0.052059052059052056,0.25244913338357194,1.0576238107573472,1.0,0.002836396962271087,1.0183994097300548,0.06863860026414519,0.1325158227848101,0.018066987818592666,0.23527404585845263
frozenset({41}),frozenset({6}),0.20621600621600622,0.23667443667443666,0.052059052059052056,0.25244913338357194,1.0666514598314416,1.0,0.0032529949546266576,1.0211018372308693,0.07871994763847173,0.1332007952286282,0.02066575189806302,0.2362048687272423
frozenset({10}),frozenset({16}),0.25423465423465424,0.24988344988344988,0.06418026418026418,0.25244498777506114,1.0102509305550489,1.0,0.0006512317001827472,1.0034265543668652,0.01360604282470063,0.14588484634404805,0.0034148531867657875,0.2546428918974808
frozenset({19}),frozenset({8}),0.15944055944055943,0.2494172494172494,0.04024864024864025,0.2524366471734893,1.0121058096955786,1.0,0.0004814144674284565,1.0040389857860523,0.014229822882069228,0.10919055649241148,0.004022738004431398,0.20690368184219637
frozenset({30}),frozenset({2}),0.2080808080808081,0.24304584304584304,0.052525252525252523,0.2524271844660194,1.0385990614059046,1.0,0.0019520771035922563,1.0125490670945216,0.046929718633015365,0.13177387914230018,0.012393539732875183,0.23426985821766444
frozenset({98}),frozenset({81}),0.22533022533022534,0.2466200466200466,0.05687645687645688,0.25241379310344825,1.0234926015253243,1.0,0.0013055062006110951,1.0077499376392365,0.029629873226236076,0.13702733058779484,0.007690337999317152,0.24151880581448404
frozenset({98}),frozenset({2}),0.22533022533022534,0.24304584304584304,0.05687645687645688,0.25241379310344825,1.0385439633124613,1.0,0.0021108822973624833,1.012530929505099,0.04790875358315383,0.1382175226586103,0.012375848618495082,0.24321456918599524
frozenset({52}),frozenset({59}),0.24195804195804196,0.25097125097125095,0.061072261072261075,0.2524084778420039,1.0057266593890373,1.0,0.0003477485994968568,1.0019224761492804,0.007511525496934478,0.14141777617848147,0.0019187873264097698,0.24787606554638897
frozenset({28}),frozenset({5}),0.22843822843822845,0.24677544677544677,0.057653457653457654,0.2523809523809524,1.022715005397625,1.0,0.0012805117700222593,1.0074978100455807,0.028786410534116166,0.13807219947897284,0.007442011258805146,0.24300407820558956
frozenset({28}),frozenset({80}),0.22843822843822845,0.2264180264180264,0.057653457653457654,0.2523809523809524,1.1146681047161486,1.0,0.005930924812043693,1.0347274805873532,0.1333295331471242,0.1451486697965571,0.03356195833094185,0.2535068797594535
frozenset({37}),frozenset({5}),0.10101010101010101,0.24677544677544677,0.025485625485625486,0.2523076923076923,1.022418136020151,1.0,0.0005588126800248026,1.0073990938188468,0.024390243902439084,0.07907425265188044,0.007344749329482134,0.17779112575082348
frozenset({37}),frozenset({22}),0.10101010101010101,0.22268842268842268,0.025485625485625486,0.2523076923076923,1.1330076762037682,1.0,0.002991845416087841,1.0396142494907927,0.13058372156755277,0.08546117769671704,0.03810475809676129,0.18337645606312739
frozenset({23}),frozenset({46}),0.2205128205128205,0.245998445998446,0.055633255633255635,0.2522903453136011,1.025576988056237,1.0,0.001387444464367546,1.0084148964450568,0.03199426639223769,0.13540090771558244,0.008344676853467263,0.2392216098014626
frozenset({23}),frozenset({27}),0.2205128205128205,0.21647241647241647,0.055633255633255635,0.2522903453136011,1.1654618607990117,1.0,0.007898312513697131,1.0479035259431113,0.1821339311967069,0.1458842705786471,0.04571367951071464,0.25464481371925574
frozenset({74}),frozenset({13}),0.25205905205905205,0.24864024864024864,0.06355866355866356,0.2521578298397041,1.0141472718865598,1.0,0.000886638182675481,1.0047036411422232,0.018651096231325454,0.1453963739779595,0.00468162047952343,0.253891414919852
frozenset({72}),frozenset({81}),0.2341880341880342,0.2466200466200466,0.059052059052059055,0.252156602521566,1.0224497399031365,1.0,0.0012965951427489977,1.0074033626828658,0.02867128759398516,0.14001473839351514,0.007348955698489567,0.24580104858277418
frozenset({72}),frozenset({52}),0.2341880341880342,0.24195804195804196,0.059052059052059055,0.252156602521566,1.0421501202480907,1.0,0.002388380849919311,1.013637294382636,0.052813674812030066,0.14157973174366617,0.013453820669593542,0.24810784525564494
frozenset({71}),frozenset({52}),0.20217560217560218,0.24195804195804196,0.05097125097125097,0.2521137586471945,1.0419730487441852,1.0,0.0020532381371542174,1.0135792265288668,0.05049015648902097,0.12964426877470356,0.013397301536428142,0.2313876436138991
frozenset({54}),frozenset({82}),0.1682983682983683,0.24957264957264957,0.04242424242424243,0.2520775623268698,1.0100368079535536,1.0,0.00042157272926503925,1.003349161126939,0.011947880221422886,0.11299668874172186,0.0033379816884255673,0.21103255451337263
frozenset({54}),frozenset({11}),0.1682983682983683,0.24848484848484848,0.04242424242424243,0.2520775623268698,1.0144584825349638,1.0,0.0006046478773751515,1.0048035914702582,0.017136450992953276,0.11332503113325032,0.004780627289786422,0.21140463482197147
frozenset({54}),frozenset({28}),0.1682983682983683,0.22843822843822845,0.04242424242424243,0.2520775623268698,1.1034823901859911,1.0,0.003978461321118662,1.0316066649399982,0.11275439806829936,0.11973684210526316,0.03063829074993092,0.21889592402057775
frozenset({38}),frozenset({82}),0.2435120435120435,0.24957264957264957,0.061383061383061384,0.25207402680280794,1.010022641641388,1.0,0.0006091154809103536,1.0033444181908344,0.013117439647192222,0.14218862491000722,0.0033332703408716236,0.24901335213116738
frozenset({44}),frozenset({85}),0.20777000777000776,0.23574203574203575,0.05236985236985237,0.25205684367988035,1.0692061892419447,1.0,0.0033897277720121577,1.0218128982128982,0.08170190672318121,0.13388955105284067,0.02134725276129117,0.2371029109632098
frozenset({20}),frozenset({40}),0.2275058275058275,0.24786324786324787,0.057342657342657345,0.2520491803278689,1.016888072357264,1.0,0.0009523240292471022,1.0055965343636577,0.021498676060991054,0.1371747211895911,0.005565387481371118,0.24169857135515702
frozenset({40}),frozenset({17}),0.24786324786324787,0.24584304584304584,0.06247086247086247,0.25203761755485893,1.0251972623043724,1.0,0.0015354066636117866,1.0082819294889704,0.032677521483491526,0.14486486486486486,0.00821390252740928,0.2530731703450654
frozenset({59}),frozenset({85}),0.25097125097125095,0.23574203574203575,0.06324786324786325,0.2520123839009288,1.0690175942007096,1.0,0.004083389631175181,1.0217521624806392,0.08619388909845346,0.1493577981651376,0.021289078975696756,0.260152533413879
frozenset({35}),frozenset({33}),0.213986013986014,0.21072261072261073,0.053923853923853925,0.25199709513435004,1.1958711704937628,1.0,0.008832162398595966,1.0551795777038493,0.2083799111858636,0.1454316848281643,0.05229401598534012,0.25394840007454966
frozenset({12}),frozenset({59}),0.25594405594405595,0.25097125097125095,0.0644910644910645,0.25197328476017,1.0039926237967147,1.0,0.000256464592128941,1.0013395695213878,0.005344687018751974,0.14576747453459782,0.0013377774754552106,0.2544696145163079
frozenset({25}),frozenset({14}),0.2386946386946387,0.2456876456876457,0.06013986013986014,0.251953125,1.0255018085863377,1.0,0.0014955363207111438,1.0083757843548966,0.03266447352805741,0.14175824175824178,0.008306213303461046,0.2483674543406072
frozenset({25}),frozenset({16}),0.2386946386946387,0.24988344988344988,0.06013986013986014,0.251953125,1.0082825618003732,1.0,0.0004940203541602198,1.0027667719573725,0.010790052075174455,0.14036996735582155,0.002759138051584845,0.2463123833955224
frozenset({25}),frozenset({91}),0.2386946386946387,0.24895104895104894,0.06013986013986014,0.251953125,1.012058900983146,1.0,0.0007165794578381998,1.0040132191568223,0.015651034620259487,0.14067611777535444,0.003997177607076362,0.2467630793539326
frozenset({60}),frozenset({38}),0.22703962703962705,0.2435120435120435,0.05718725718725719,0.2518822724161533,1.0343729566036672,1.0,0.0019003736486254003,1.0111883846559053,0.04299149053338236,0.13834586466165413,0.011064589769504217,0.24336296135166313
